VehOdo,MMRAcquisitionAuctionAveragePrice,Make,WarrantyCost,IsBadBuy
81871,7444,CHRYSLER,1763,0
77668,6958,CHRYSLER,1857,0
82644,7613,FORD,1503,0
72355,3653,DODGE,1923,0
60356,5120,CHRYSLER,1215,1
88148,7303,CHRYSLER,1763,0
80834,7833,CHRYSLER,1373,0
83013,7186,DODGE,983,0
78338,11044,NISSAN,686,0
84305,13177,NISSAN,723,0
78082,11400,FORD,1272,0
93727,3171,CHEVROLET,2651,0
70438,8913,JEEP,1857,0
89958,12876,NISSAN,723,0
70650,7751,CHEVROLET,1974,0
74093,12876,NISSAN,686,0
57293,6499,CHEVROLET,671,0
90361,7693,DODGE,1630,0
89015,10999,NISSAN,723,0
59077,4583,CHEVROLET,588,0
76135,3015,DODGE,1923,0
81338,10876,FORD,1373,0
59753,7870,PONTIAC,837,0
77308,10065,FORD,1506,0
61404,3369,CHEVROLET,1703,0
90032,7599,NISSAN,765,0
76132,8046,DODGE,1155,0
81495,10255,FORD,1373,0
81800,9181,PONTIAC,1373,0
65815,7621,CHRYSLER,1020,0
62591,4061,HYUNDAI,825,0
67887,5966,KIA,533,0
80464,8052,DODGE,1243,0
64039,8052,DODGE,1020,0
68222,7673,CHRYSLER,1020,0
87543,4454,FORD,1243,0
68983,7192,HYUNDAI,533,1
86303,6331,PONTIAC,1113,1
88811,8111,CHEVROLET,2152,0
77510,4325,PONTIAC,2208,0
74471,8206,FORD,1623,1
76378,10692,CHRYSLER,1389,0
74279,7434,MAZDA,1506,0
55220,3291,HYUNDAI,671,0
59021,9134,JEEP,754,0
72596,5315,KIA,569,0
83422,7639,PONTIAC,2152,0
61262,7474,DODGE,1020,0
81452,10901,CHRYSLER,1503,0
79531,7548,PONTIAC,1974,0
95305,7058,CHRYSLER,1918,0
76151,5427,CHRYSLER,1389,0
60873,8127,DODGE,1118,0
70763,10436,DODGE,1389,0
79712,10636,VOLVO,1974,0
76624,3275,DODGE,1220,0
91398,3782,GMC,1785,1
69440,7388,CHEVROLET,1703,0
70923,10274,DODGE,1389,0
94132,8580,DODGE,1918,0
105928,3096,CHEVROLET,1450,0
87480,5639,CHEVROLET,2152,0
88217,8900,MERCURY,853,0
52945,7362,FORD,505,0
84499,8500,DODGE,983,0
87752,10316,TOYOTA,594,0
32148,6558,CHEVROLET,702,0
69262,2622,FORD,1320,0
76366,2532,CHEVROLET,2274,0
53107,4329,JEEP,1634,1
51276,2947,LINCOLN,971,0
66294,6821,BUICK,1313,0
29446,5570,KIA,462,0
61241,3815,CHRYSLER,1711,0
78662,2382,CHEVROLET,2508,1
70602,2884,PONTIAC,4922,0
83769,4678,FORD,983,0
72312,8342,CHEVROLET,1155,0
36005,8566,JEEP,1061,0
45919,4580,KIA,482,0
71662,4953,BUICK,1974,1
78970,5595,MAZDA,1220,0
41463,5311,DODGE,1116,0
71073,4150,JEEP,986,1
65042,3076,CHRYSLER,1515,0
72372,2579,FORD,869,0
26915,2969,CHEVROLET,582,0
32063,6855,CHRYSLER,882,0
40284,5864,CHEVROLET,623,0
52529,3647,DODGE,588,0
58751,8013,KIA,671,1
71324,8884,GMC,1623,1
55242,5079,CHEVROLET,671,0
79753,5137,DODGE,920,0
84374,3560,CHEVROLET,853,0
91915,2710,CHRYSLER,1485,0
89178,3476,PONTIAC,2452,0
74673,4823,FORD,569,0
79716,8739,PONTIAC,1389,0
52286,7328,JEEP,754,0
63811,5259,CHRYSLER,1215,1
85678,2905,FORD,894,1
49017,3395,DODGE,553,0
72131,4219,SUZUKI,569,0
71044,3091,FORD,1220,1
74723,2972,CHEVROLET,1155,0
63148,2541,DODGE,1020,0
68807,6451,PONTIAC,1703,0
45654,4169,KIA,482,0
73112,6703,CHEVROLET,803,0
51496,5844,CHEVROLET,671,0
54468,6543,CHEVROLET,671,0
87783,9920,FORD,1633,1
82707,6873,FORD,1503,1
81307,8106,NISSAN,1373,0
61885,3661,CHEVROLET,728,0
53898,3661,CHEVROLET,671,0
72781,5744,CHEVROLET,1155,0
86242,5590,DODGE,983,1
60460,4708,CHEVROLET,2003,1
75465,6337,DODGE,1623,0
56055,8332,CHEVROLET,920,0
89800,3696,PONTIAC,1633,1
87430,0,OLDSMOBILE,5092,0
78700,6957,CHEVROLET,803,0
67513,3584,SUZUKI,533,1
75226,6446,CHRYSLER,1389,1
74899,6512,DODGE,1623,0
93068,2746,FORD,2506,1
78319,5646,SATURN,1623,1
30096,5202,CHRYSLER,1001,0
84687,2220,DODGE,1803,0
73937,5583,FORD,803,0
76412,6202,FORD,803,0
62753,8963,CHEVROLET,1020,0
83301,3977,DODGE,1763,0
37778,3907,CHEVROLET,582,1
79653,5179,DODGE,920,0
83906,5952,JEEP,1893,0
77326,4153,DODGE,1155,0
74717,10819,FORD,803,0
79482,4765,DODGE,1623,0
48165,5549,CHRYSLER,975,0
65342,4327,FORD,1020,0
56708,5396,HYUNDAI,754,0
77959,5172,FORD,920,0
48725,8361,CHEVROLET,1398,0
78283,10385,FORD,1038,1
80620,5718,DODGE,1503,1
83379,6324,DODGE,1763,0
58698,8800,CHEVROLET,1500,0
53705,7442,CHEVROLET,671,0
73922,8780,MITSUBISHI,569,0
66868,3891,SUZUKI,533,1
81091,7839,CHEVROLET,1243,0
66670,5554,FORD,1020,0
61631,9910,FORD,825,0
67828,9373,JEEP,1508,0
64316,8141,NISSAN,1118,0
56357,5655,FORD,671,0
82510,4895,CHEVROLET,1543,0
61590,8742,CHEVROLET,1703,0
89254,11041,FORD,853,0
91019,1772,FORD,1641,0
95336,2636,DODGE,1341,0
62112,7739,CHEVROLET,1703,0
77625,8910,BUICK,1506,0
60180,2803,CHEVROLET,728,0
84211,4065,SATURN,853,0
59623,2684,PONTIAC,1220,0
65375,5878,CHEVROLET,728,0
76876,4722,FORD,1103,0
53214,3976,PONTIAC,1666,0
77287,3414,DODGE,686,0
99485,3528,PONTIAC,2639,1
81950,1999,PONTIAC,2452,0
83999,6820,SATURN,853,0
56894,2774,FORD,1220,0
85884,3688,FORD,983,1
84778,7644,CHEVROLET,2152,0
80415,3337,CHEVROLET,1243,0
46731,5500,PONTIAC,1328,0
63138,6892,PONTIAC,1703,0
85407,4573,CHEVROLET,2152,0
77337,9456,DODGE,920,0
63997,6952,CHRYSLER,1215,0
57435,8401,MITSUBISHI,505,0
27456,5500,PONTIAC,1181,0
67456,8209,CHEVROLET,728,0
87676,8763,PONTIAC,2412,0
68254,5500,PONTIAC,1703,1
61215,8235,CHRYSLER,1215,0
88172,7543,FORD,1503,0
57054,5543,SUZUKI,505,0
82441,6036,GMC,1543,0
69002,3662,DODGE,1411,0
63491,0,PONTIAC,1801,0
78317,6710,FORD,920,0
82050,4123,CHEVROLET,1243,0
67971,5443,CHRYSLER,1215,0
59665,9537,CHEVROLET,1086,0
85920,7660,FORD,1633,0
80919,3692,CHRYSLER,1803,1
80237,9323,CHEVROLET,1633,0
81906,5427,CHRYSLER,1503,0
64402,5427,CHRYSLER,1215,0
70796,3154,CHEVROLET,1155,1
69114,3432,DODGE,630,0
62654,3364,MERCURY,1125,1
85110,3496,CHEVROLET,1243,0
68457,10173,ISUZU,1020,0
79292,5542,SATURN,803,0
69869,2748,BUICK,2003,0
68262,7976,DODGE,1215,0
66560,5341,FORD,1020,0
78692,4310,JEEP,986,0
46092,5427,CHRYSLER,975,1
76929,6897,PONTIAC,1974,0
58080,3518,CHRYSLER,1086,0
64377,2865,CHRYSLER,1515,0
74169,4198,JEEP,986,1
65377,4413,DODGE,1515,0
79086,6774,CHEVROLET,803,0
72479,10266,CHEVROLET,1155,0
85410,4594,CHRYSLER,1503,0
78135,8707,CHRYSLER,1389,1
77870,4670,CHRYSLER,1272,1
62010,3289,FORD,825,0
75562,6118,CHEVROLET,1272,0
60730,6567,DODGE,1411,0
70262,10075,CHEVROLET,1623,0
47172,4717,CHRYSLER,1046,1
70361,2513,CHEVROLET,4622,0
88200,5136,FORD,983,1
68783,7180,HONDA,533,0
88671,5386,CHEVROLET,853,0
65305,2969,SUZUKI,533,1
59561,4419,CHEVROLET,671,0
87797,5386,CHEVROLET,853,0
86898,6526,CHEVROLET,1113,0
86041,5973,DODGE,1763,0
71209,3348,PONTIAC,2208,0
61315,4664,KIA,533,1
85884,8636,DODGE,1503,0
80844,9937,GMC,1243,0
80601,11986,DODGE,983,0
55720,5044,SATURN,671,0
63949,7380,MITSUBISHI,533,0
86476,4286,CHEVROLET,853,0
69109,8578,GMC,1020,1
85913,5023,CHRYSLER,1373,0
85027,2596,DODGE,723,0
77711,3695,DODGE,1155,0
74402,7561,PONTIAC,1974,0
77513,7327,CHEVROLET,1974,0
72064,6764,PONTIAC,1272,0
86985,9536,FORD,1113,0
75408,8544,PONTIAC,1272,0
77180,8118,FORD,1038,0
90019,3261,CHRYSLER,1341,0
89602,6299,FORD,1633,0
42545,7199,PONTIAC,764,0
60526,6217,CHRYSLER,1411,0
70050,5293,CHEVROLET,1272,0
86350,5525,TOYOTA,894,0
75697,3781,FORD,1155,1
77476,3833,DODGE,1623,0
69931,6043,CHRYSLER,1215,0
47898,4606,NISSAN,482,0
86054,4055,FORD,983,0
74780,10281,DODGE,920,0
69521,3694,FORD,825,1
87787,6613,DODGE,1503,0
84120,6344,JEEP,983,0
52763,4863,CHEVROLET,671,1
60609,4843,DODGE,1020,0
63127,7742,JEEP,825,0
74298,8394,CHRYSLER,1155,0
63483,7228,FORD,1215,0
41379,3616,SUZUKI,482,0
65272,6185,CHEVROLET,728,1
79507,5389,CHEVROLET,1272,0
92949,8480,DODGE,1053,0
76267,8780,FORD,1038,0
75571,6890,PONTIAC,1974,0
83196,5603,NISSAN,594,0
63437,7599,NISSAN,533,0
86574,4990,FORD,1243,1
65231,9170,DODGE,825,1
87074,8283,CHEVROLET,2152,0
76868,6908,CHEVROLET,1272,0
73246,7300,CHEVROLET,1038,0
72401,6085,DODGE,569,1
61135,7093,FORD,728,0
61366,5108,CHEVROLET,923,0
50375,6287,FORD,920,0
78657,8797,FORD,1338,0
87594,7027,PONTIAC,2152,0
71370,11107,CHRYSLER,1389,0
77011,4219,BUICK,1974,0
63018,6194,CHEVROLET,728,0
59139,8767,MITSUBISHI,505,0
63901,3026,KIA,728,0
69970,10120,BUICK,1313,0
83483,5544,CHEVROLET,853,1
71168,7206,CHEVROLET,1155,0
78725,6908,PONTIAC,1038,0
56680,5122,CHEVROLET,837,0
73829,4769,DODGE,1155,0
80583,5363,JEEP,1283,1
80469,6751,CHEVROLET,1243,0
72280,2491,FORD,2157,1
85697,12386,FORD,1373,0
56787,10259,TOYOTA,505,0
53767,4742,PONTIAC,1500,0
77187,3925,FORD,920,0
61333,10259,TOYOTA,533,0
72410,3512,FORD,1455,0
72329,4357,CHEVROLET,803,0
74275,6908,PONTIAC,1038,1
77863,9348,FORD,1272,0
48802,9936,PONTIAC,905,0
40789,4462,HYUNDAI,623,0
34576,3386,FORD,642,0
76784,4811,CHRYSLER,1623,0
68253,5137,KIA,533,0
82355,8983,FORD,983,1
69861,6414,FORD,1020,0
71408,5103,CHRYSLER,1272,0
55677,5354,SUZUKI,505,0
65273,5137,KIA,533,0
65136,2832,CHEVROLET,728,1
87387,7032,CHEVROLET,1373,0
73140,6930,DODGE,1623,1
66979,6241,CHEVROLET,728,0
54685,7529,CHEVROLET,1500,0
77499,4364,FORD,1155,1
54133,7412,TOYOTA,505,0
60858,9858,MITSUBISHI,533,0
81838,6053,FORD,1633,0
59458,10045,DODGE,1003,0
89036,6176,JEEP,723,1
62677,4250,DODGE,1711,0
60239,5764,CHRYSLER,1118,0
65531,5169,CHEVROLET,728,0
71246,8343,CHRYSLER,1155,0
79692,5911,FORD,1740,1
77531,8225,MAZDA,920,0
78427,6659,CHEVROLET,1272,0
77566,4909,FORD,1506,0
76529,5427,CHRYSLER,1389,0
73516,6887,CHEVROLET,1389,0
63846,6933,CHEVROLET,1215,0
54131,10084,MAZDA,1003,0
68969,8415,CHEVROLET,1703,0
87086,4667,FORD,983,1
58150,7154,CHRYSLER,1003,0
83216,8550,CHEVROLET,2152,0
75176,2494,CHEVROLET,1455,0
88812,8267,PONTIAC,2152,0
87537,7711,LINCOLN,1893,1
87986,5443,CHEVROLET,853,1
66940,5089,CHEVROLET,1020,0
60542,3578,CHEVROLET,728,0
79281,6105,CHEVROLET,1272,0
75250,6950,KIA,1740,0
59387,4269,FORD,754,0
86386,5439,MAZDA,1373,1
83451,5612,DODGE,1243,0
73394,4347,MITSUBISHI,569,0
69701,5157,FORD,1320,0
86291,6489,CHEVROLET,1113,0
67762,5937,PONTIAC,1118,0
54768,6952,TOYOTA,505,0
62432,5947,BUICK,1313,0
72405,2261,FORD,1220,0
80178,7525,SATURN,1503,0
76687,2753,CHEVROLET,4622,0
59235,7554,DODGE,920,0
82666,10691,CHEVROLET,1503,0
84102,7696,CHEVROLET,2152,1
75262,8275,CHEVROLET,1974,0
93523,7902,FORD,1774,0
86231,5543,PONTIAC,2152,0
87423,9931,DODGE,1243,0
94109,10373,TOYOTA,620,0
83171,7864,FORD,1243,0
70463,4848,CHRYSLER,1272,1
67138,6426,CHEVROLET,1703,0
69882,3793,MAZDA,1418,0
51624,6252,HYUNDAI,671,0
66608,7689,PONTIAC,1118,0
62973,6946,CHEVROLET,728,1
30294,3321,CHRYSLER,1182,0
79965,4060,CHEVROLET,803,0
61420,4263,DODGE,1215,0
89002,8602,CHEVROLET,2152,0
81669,8662,SATURN,1633,0
47808,7160,CHRYSLER,834,0
69459,6299,CHEVROLET,1703,0
84781,7126,PONTIAC,2152,0
100598,2146,DODGE,1110,1
56355,4426,MITSUBISHI,505,0
96887,8257,CHEVROLET,1918,0
68761,6252,MAZDA,1118,1
84859,3854,CHEVROLET,853,0
79377,7277,FORD,1155,0
61840,3241,CHEVROLET,728,0
98633,11694,FORD,1918,0
48804,8114,PONTIAC,764,0
74237,9952,FORD,1506,0
67518,4211,MERCURY,825,0
97043,8708,DODGE,1918,0
79991,10050,CHRYSLER,1389,0
79147,11601,DODGE,686,0
87918,4191,CHEVROLET,1373,0
94014,3308,CHEVROLET,1341,0
68683,3943,DODGE,1411,0
54649,4648,CHEVROLET,671,0
47658,5044,CHRYSLER,1046,0
82750,3240,MITSUBISHI,1543,1
61259,10995,NISSAN,630,0
58887,5429,CHRYSLER,1086,0
70692,7140,PONTIAC,1974,0
86895,11638,DODGE,723,0
83406,6344,DODGE,1763,0
84689,6445,LINCOLN,853,1
74893,7301,CHEVROLET,1155,0
67098,6637,CHRYSLER,1606,0
72196,3177,CHRYSLER,1389,0
76855,9278,CHEVROLET,1974,0
86466,2732,MERCURY,983,0
94690,4742,CHEVROLET,1641,1
84556,3021,PONTIAC,1243,0
54628,4240,JEEP,1634,0
57860,6963,HONDA,505,1
93552,6164,FORD,909,0
55233,6561,DODGE,754,0
66805,9081,FORD,1313,0
58977,6927,FORD,671,1
76240,10283,DODGE,920,0
83431,7028,NISSAN,1243,1
83179,0,CHEVROLET,1373,0
99564,2891,CHRYSLER,1930,0
55418,4283,CHEVROLET,1003,0
76897,8842,CHRYSLER,1389,0
85671,3805,CHRYSLER,1373,0
58666,4875,DODGE,1551,0
96802,6538,CHEVROLET,1341,0
71783,4864,KIA,803,0
103806,3314,FORD,1130,1
78480,7728,CHEVROLET,1974,0
96842,5169,FORD,1341,1
92374,2592,CHEVROLET,1341,0
59232,6167,CHEVROLET,837,0
103202,5270,CHEVROLET,1610,0
72153,5240,KIA,569,0
79111,3806,CHEVROLET,803,0
71223,8530,PONTIAC,1974,0
80169,3710,NISSAN,594,1
76613,4707,SATURN,803,1
74954,2847,DODGE,1923,0
65354,6086,NISSAN,630,0
77412,2374,FORD,1455,0
74296,5965,DODGE,920,0
88529,6991,CHEVROLET,853,0
78597,8854,GMC,1155,0
88479,6579,DODGE,983,0
101150,2815,CHEVROLET,1450,0
99412,4169,DODGE,1341,1
58553,4009,CHEVROLET,920,0
63424,3903,FORD,1020,0
89958,3135,CHEVROLET,2712,1
79820,7131,FORD,1155,0
77463,2953,CHEVROLET,1155,1
78367,5703,PONTIAC,569,0
81588,5333,CHEVROLET,853,1
82195,8077,SATURN,1763,0
108091,3160,CHRYSLER,2070,0
61038,8374,CHEVROLET,1118,0
62670,5534,SATURN,728,0
73973,7887,DODGE,1155,0
77167,6731,MITSUBISHI,569,0
79960,8408,HYUNDAI,803,0
80980,2723,OLDSMOBILE,1933,0
46649,2479,DODGE,853,0
92459,4922,DODGE,1918,0
92192,3369,CHRYSLER,1630,0
75762,3903,CHEVROLET,1974,0
89096,3508,CHRYSLER,1503,1
84043,4854,JEEP,1023,0
57038,3972,CHEVROLET,671,1
85779,5185,CHRYSLER,1503,0
62824,3414,DODGE,630,0
44509,7257,DODGE,693,0
64643,3664,FORD,533,0
68830,7457,FORD,728,0
79498,4495,FORD,920,0
91216,3678,CHEVROLET,5613,0
76042,1636,CHRYSLER,1923,0
88047,7500,DODGE,1503,0
78663,4573,CHEVROLET,1974,0
80383,3643,CHEVROLET,2152,1
89386,4321,FORD,983,0
71776,7546,CHEVROLET,1974,0
85949,7546,CHEVROLET,2152,0
62959,4794,CHEVROLET,728,1
91702,2677,FORD,2506,0
77514,7546,CHEVROLET,1974,0
89119,7546,CHEVROLET,2152,0
71645,5500,PONTIAC,1974,0
92051,5569,DODGE,1630,1
75677,7546,CHEVROLET,1974,0
76560,3257,HYUNDAI,920,1
59377,6544,FORD,1220,0
67478,2604,CHEVROLET,1020,0
66479,3688,FORD,825,0
91190,3140,CHRYSLER,1341,0
76085,9311,DODGE,920,0
63823,6284,CHEVROLET,728,0
72744,6311,CHEVROLET,1038,0
69265,5585,GMC,630,0
90153,7243,CHEVROLET,2218,0
74351,3414,DODGE,686,0
68425,10346,TOYOTA,533,0
85583,8594,GMC,1243,0
81734,9459,CHRYSLER,1503,0
83154,5994,SATURN,853,0
61127,7461,PONTIAC,923,0
40288,4029,KIA,482,0
70849,9764,CHEVROLET,1974,1
68307,7386,PONTIAC,1118,0
86138,9259,DODGE,1503,1
98724,2961,PONTIAC,2651,0
76432,2772,FORD,920,1
73433,8842,FORD,1506,0
84546,5656,DODGE,1283,0
91176,10306,DODGE,1053,0
85285,7875,CHEVROLET,1243,0
70491,5512,GMC,1455,0
71555,7237,CHEVROLET,1272,1
53639,5878,CHEVROLET,671,0
86688,3740,FORD,1243,0
42572,7925,DODGE,693,0
73183,7514,DODGE,1623,0
66967,9459,CHRYSLER,1215,0
71572,5512,GMC,1455,0
85916,6810,GMC,2063,1
65808,3228,CHRYSLER,1515,0
85094,2326,FORD,1283,0
81853,7573,DODGE,2193,0
74762,8651,DODGE,1389,0
69076,4100,FORD,1313,1
87918,5021,FORD,1283,1
86613,3922,FORD,594,0
54698,9173,MAZDA,837,0
77783,10718,DODGE,1740,0
73751,8384,MINI,3276,1
90904,10781,FORD,1197,0
64029,966,KIA,833,0
74412,0,CHEVROLET,1155,0
89089,7514,DODGE,1763,0
68849,4463,DODGE,1515,0
83198,7101,FORD,853,0
78796,13545,GMC,1155,0
81055,4273,CHRYSLER,1503,0
77353,8789,MITSUBISHI,569,0
75522,4794,CHEVROLET,803,1
61500,0,FORD,728,1
69022,6858,CHEVROLET,1703,0
66462,9781,CHEVROLET,1703,0
92362,9316,FORD,909,1
69885,9828,CHEVROLET,728,1
86262,2908,MITSUBISHI,1543,0
77681,4540,DODGE,1155,0
44272,6312,CHRYSLER,975,0
76073,8255,FORD,1338,0
86505,6692,GMC,1243,0
69317,6881,PONTIAC,923,1
57294,7513,CHEVROLET,1500,0
35644,4066,KIA,462,0
81272,6517,CHEVROLET,1243,0
45893,5371,FORD,623,0
57859,7766,PONTIAC,837,0
78232,2624,FORD,2157,1
86735,5508,PONTIAC,2152,0
86534,9096,NISSAN,723,0
45484,5371,FORD,623,0
68147,3432,DODGE,630,0
86167,8053,CHEVROLET,2152,0
82669,13886,FORD,853,0
61863,13191,CHEVROLET,1020,0
69597,4810,CHEVROLET,728,0
58930,6803,CHEVROLET,920,0
83153,12236,CHEVROLET,1243,0
73667,9030,CADILLAC,1623,1
81470,9244,JEEP,1893,0
81158,2492,MERCURY,1283,1
67287,2778,PONTIAC,2198,0
87598,2552,FORD,894,0
74025,12341,JEEP,1740,0
93053,5714,FORD,1053,1
64085,5569,DODGE,1613,0
67143,3057,CHEVROLET,1020,0
86506,4540,DODGE,1243,0
59063,4270,CHEVROLET,920,1
71164,5373,JEEP,1220,0
84875,2296,FORD,1283,1
61682,4980,HYUNDAI,825,1
43115,7382,KIA,623,0
84693,5223,NISSAN,723,0
60676,9339,DODGE,825,0
65554,3963,DODGE,1020,0
63908,8808,CHRYSLER,1020,0
89237,7243,CHEVROLET,2063,1
56886,6312,CHRYSLER,1086,0
92080,5823,NISSAN,920,1
89242,7422,DODGE,1893,0
90865,4530,CHEVROLET,2351,0
83121,2624,FORD,2322,0
33354,3996,SUZUKI,462,0
82689,8019,FORD,1113,0
79255,4123,BUICK,2508,0
90926,2337,FORD,1641,1
92768,4413,DODGE,1930,1
79390,4291,FORD,920,0
72923,5073,DODGE,920,0
47336,6312,CHRYSLER,975,0
42442,6312,CHRYSLER,975,0
91266,3229,FORD,1053,0
80530,3821,CHRYSLER,1803,0
83814,3862,CHRYSLER,1503,0
82170,5024,PONTIAC,2152,0
57489,4789,KIA,505,1
56551,11048,TOYOTA,505,0
41355,3936,SUZUKI,482,0
50120,5786,CHEVROLET,671,0
71191,4491,CHEVROLET,1272,0
88050,3649,FORD,1633,0
44508,5382,CHRYSLER,975,0
90741,2795,FORD,1053,0
75253,6740,CHEVROLET,1974,0
75055,11836,FORD,920,0
75322,5805,FORD,1155,0
60855,5730,CHRYSLER,1215,0
44646,5380,CHRYSLER,975,0
55332,7173,KIA,671,0
51895,2057,DODGE,588,0
68459,3442,CHEVROLET,1020,0
43815,4972,SUZUKI,482,0
57479,5249,DODGE,1251,0
79439,2981,SATURN,1103,0
60472,6204,KIA,533,0
75624,3030,BUICK,2274,1
88413,4295,FORD,1283,0
81508,4117,CHEVROLET,2152,0
54371,7346,ISUZU,920,0
79643,4569,DODGE,1389,0
64733,9687,KIA,1215,0
54800,9406,DODGE,754,0
89447,3767,FORD,983,0
80264,2768,DODGE,723,0
87987,3603,CHRYSLER,1503,1
55866,15599,JEEP,1417,0
69807,4386,CHEVROLET,1118,0
76877,5916,CHEVROLET,2091,0
66277,3063,BUICK,2003,0
74648,2283,DODGE,1155,0
77030,5418,KIA,569,0
70555,11997,TOYOTA,569,0
71754,7705,MITSUBISHI,1506,0
69728,10172,CHEVROLET,1020,0
49766,4619,KIA,623,1
90181,2959,FORD,1053,1
78840,8247,DODGE,1389,0
79446,8141,DODGE,920,1
63564,7834,DODGE,1020,0
79873,6635,DODGE,920,1
77881,12903,FORD,1506,0
79032,6966,NISSAN,569,0
52623,7878,CHEVROLET,1500,0
74940,7486,HYUNDAI,1038,0
72755,7293,CHEVROLET,1974,0
63243,6724,BUICK,3910,1
55636,2556,CHRYSLER,1386,1
85129,7173,FORD,983,0
45354,3202,DODGE,975,0
87695,5901,CHEVROLET,2282,0
56200,4957,CHRYSLER,1086,0
89301,6883,DODGE,1503,0
43530,6504,CHRYSLER,975,0
46637,5460,CHRYSLER,975,0
68437,1999,FORD,1125,0
84177,7075,FORD,1153,0
71484,7099,PONTIAC,1038,0
85830,9567,HONDA,983,0
63078,9216,DODGE,1215,0
37343,8579,DODGE,882,0
67009,4414,CHRYSLER,1020,0
74744,7852,DODGE,920,0
51702,4063,SATURN,671,0
72250,7006,CHEVROLET,1974,0
59947,10664,TOYOTA,505,0
83192,2399,DODGE,1243,1
69160,7393,MAZDA,1313,0
77599,9540,DODGE,1389,0
85540,8783,CHRYSLER,1503,0
68138,9444,DODGE,1215,0
58699,8707,PONTIAC,1500,0
71766,6420,CHEVROLET,1974,0
55256,3983,CHEVROLET,1500,0
69321,6428,SUZUKI,533,1
64598,6011,NISSAN,630,0
61582,8796,DODGE,825,0
40206,3750,SUZUKI,482,0
82097,2160,DODGE,1243,0
68764,3587,FORD,1020,0
26625,4723,SUZUKI,462,0
73068,5027,PONTIAC,4622,0
56360,6893,DODGE,754,0
42131,4723,SUZUKI,482,0
69160,5331,CHEVROLET,728,0
52593,7070,PONTIAC,1500,0
92975,2969,CHEVROLET,5913,1
69910,7058,CHEVROLET,1703,0
88283,6552,CHEVROLET,2152,0
85981,5483,FORD,853,0
83356,2237,PONTIAC,5392,1
77563,9035,CHEVROLET,1155,0
84406,6138,PONTIAC,2152,0
48295,3087,KIA,623,0
57801,7333,KIA,1334,0
42134,5441,CHEVROLET,623,0
29720,4720,CHRYSLER,882,0
71245,13012,JEEP,1857,0
56331,3606,DODGE,920,0
56233,6498,JEEP,1583,0
76515,6630,PONTIAC,1272,0
60255,5409,CHRYSLER,1215,0
82237,8603,FORD,853,0
95349,6703,CHEVROLET,2218,0
69713,5197,CHEVROLET,728,0
84575,3960,PONTIAC,2152,0
79646,9278,DODGE,569,0
70033,4902,SATURN,803,0
65660,6047,PONTIAC,923,0
70370,10356,TOYOTA,569,0
63296,12038,JEEP,1508,0
88022,3264,FORD,983,0
50837,5214,FORD,920,0
62489,6925,FORD,728,0
63827,6023,CHEVROLET,923,0
57566,3345,DODGE,920,0
47984,5872,HYUNDAI,693,0
80771,11542,BUICK,1633,0
42280,3371,SUZUKI,482,0
61834,5412,CHRYSLER,1215,0
69996,7131,DODGE,1215,0
48048,3711,FORD,693,1
53532,4910,SATURN,671,0
86299,6820,DODGE,1373,0
62112,10803,SATURN,1411,0
86379,3382,CHRYSLER,1243,1
67980,8139,HYUNDAI,728,1
54056,7109,CHEVROLET,1500,0
52847,6959,KIA,505,0
81091,3331,FORD,983,0
46116,7283,CHEVROLET,623,0
90096,7024,CHEVROLET,2218,0
76860,4160,KIA,569,1
56889,4622,CHEVROLET,920,0
76491,3298,SUZUKI,569,1
77473,2181,FORD,869,1
96538,7891,JEEP,2062,0
85095,2553,FORD,1543,0
80353,4134,CHEVROLET,853,0
89335,2379,SATURN,853,1
88824,8408,CHRYSLER,1503,0
93209,9880,PONTIAC,1630,0
53420,7079,CHRYSLER,920,0
74845,7603,TOYOTA,569,0
50941,4511,SUZUKI,505,0
84890,6489,CHEVROLET,853,0
71867,6952,MITSUBISHI,569,0
78814,3437,FORD,920,0
82968,6181,CHEVROLET,2152,0
81827,8112,CHEVROLET,2152,0
73149,6138,TOYOTA,569,0
68467,3614,CHEVROLET,1703,0
84213,8112,CHEVROLET,2152,0
54280,8623,PONTIAC,1003,0
82445,4390,MAZDA,1113,0
81303,6332,CHEVROLET,2152,0
85135,10113,CHEVROLET,2152,0
82043,5189,DODGE,1763,0
84019,11449,DODGE,983,0
76645,8576,PONTIAC,1974,0
66655,5108,FORD,825,0
66740,8169,DODGE,1215,0
93447,4607,FORD,1053,0
67401,8540,PONTIAC,1118,0
42995,4105,FORD,693,0
66119,5644,CHEVROLET,1801,0
72073,4196,BUICK,2508,1
75330,4478,SUZUKI,569,0
47658,4895,HYUNDAI,693,0
85013,15613,DODGE,983,1
75907,6010,CHRYSLER,1389,0
40193,7961,FORD,623,0
70500,4636,KIA,569,0
47629,7067,CHRYSLER,834,0
77621,6665,KIA,803,0
62557,7590,NISSAN,533,0
45474,6296,CHEVROLET,623,0
42074,3912,SUZUKI,482,0
84561,4069,FORD,983,0
78706,8310,TOYOTA,569,0
90165,6333,JEEP,765,0
66161,8342,CHRYSLER,1215,0
59499,4166,FORD,754,0
92276,6522,MAZDA,1197,0
71452,7224,CHEVROLET,1974,0
72936,6407,CHRYSLER,1623,0
85460,10705,CHEVROLET,1633,0
76038,3832,CHEVROLET,1974,0
92504,4727,HYUNDAI,620,0
45605,5560,KIA,482,0
55852,5393,KIA,505,0
